Check_ID,Meal_Period,Item_Code,Item,Qty,Net_Revenue,Approved_Cost,Classic_CM
JUL26-04874,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04881,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04888,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04895,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04902,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04909,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04916,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04923,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04930,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04937,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04944,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04951,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04958,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04965,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04972,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04979,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04986,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-04993,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05000,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05007,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05014,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05021,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05028,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05035,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05042,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05049,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05056,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05063,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05070,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05077,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05084,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05091,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05098,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05105,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05112,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05119,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05126,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05133,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05140,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05147,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05154,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05161,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05168,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05175,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05182,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05189,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05196,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05203,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05210,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05217,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05224,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05231,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05238,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05245,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05252,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05259,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05266,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05273,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05280,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05287,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05294,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05301,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05308,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05315,Delivery / Takeaway,F02,House Burger,1,22.0,7.0,15.0
JUL26-05322,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05329,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05336,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05343,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05350,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05357,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05364,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05371,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05378,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05385,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05392,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05399,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05406,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05413,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05420,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05427,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05434,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05441,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05448,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05455,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05462,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05469,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05476,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05483,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05490,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05497,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05504,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05511,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05518,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05525,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05532,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05539,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05546,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05553,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05560,Private Event,F02,House Burger,1,22.0,7.0,15.0
JUL26-05567,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05574,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05581,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05588,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05595,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05602,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05609,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05616,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05623,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05630,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05637,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-05644,Corporate / Group,F02,House Burger,1,22.0,7.0,15.0
JUL26-00001,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00008,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00015,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00022,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00029,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00036,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00043,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00050,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00057,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00064,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00071,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00078,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00085,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00092,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00099,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00106,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00113,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00120,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00127,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00134,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00141,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00148,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00155,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00162,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00169,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00176,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00183,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00190,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00197,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00204,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00211,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00218,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00225,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00232,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00239,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00246,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00253,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00260,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00267,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00274,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00281,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00288,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00295,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00302,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00309,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00316,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00323,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00330,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00337,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00344,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00351,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00358,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00365,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00372,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00379,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00386,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00393,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00400,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00407,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00414,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00421,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00428,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00435,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00442,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00449,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00456,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00463,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00470,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00477,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00484,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00491,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00498,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00505,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00512,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00519,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00526,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00533,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00540,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00547,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00554,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00561,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00568,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00575,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00582,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00589,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00596,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00603,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00610,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00617,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00624,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00631,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00638,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00645,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00652,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00659,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00666,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00673,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00680,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00687,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00694,Brunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00701,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00708,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00715,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00722,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00729,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00736,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00743,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00750,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00757,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00764,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00771,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00778,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00785,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00792,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00799,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00806,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00813,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00820,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00827,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00834,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00841,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00848,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00855,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00862,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00869,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00876,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00883,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00890,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00897,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00904,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00911,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00918,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00925,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00932,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00939,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00946,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00953,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00960,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00967,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00974,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00981,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00988,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-00995,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01002,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01009,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01016,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01023,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01030,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01037,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01044,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01051,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01058,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01065,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01072,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01079,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01086,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01093,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01100,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01107,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01114,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01121,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01128,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01135,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01142,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01149,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01156,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01163,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01170,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01177,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01184,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01191,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01198,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01205,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01212,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01219,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01226,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01233,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01240,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01247,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01254,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01261,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01268,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01275,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01282,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01289,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01296,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01303,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01310,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01317,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01324,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01331,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01338,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01345,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01352,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01359,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01366,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01373,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01380,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01387,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01394,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01401,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01408,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01415,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01422,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01429,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01436,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01443,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01450,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01457,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01464,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01471,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01478,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01485,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01492,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01499,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01506,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01513,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01520,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01527,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01534,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01541,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01548,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01555,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01562,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01569,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01576,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01583,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01590,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01597,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01604,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01611,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01618,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01625,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01632,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01639,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01646,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01653,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01660,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01667,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01674,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01681,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01688,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01695,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01702,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01709,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01716,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01723,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01730,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01737,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01744,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01751,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01758,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01765,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01772,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01779,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01786,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01793,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01800,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01807,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01814,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01821,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01828,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01835,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01842,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01849,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01856,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01863,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01870,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01877,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01884,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01891,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01898,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01905,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01912,Lunch,F02,House Burger,1,22.0,7.0,15.0
JUL26-01919,Lunch,F02,House Burger,1,22.0,7.0,15.0
